Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel
66;0.00E+00;154.7208078;2.68827945;-0.673917217;10.04531113;12.49893013;1.303289367;16.28972457;32.22647622;0.107200583;0.486830583;3.118723867;40.81345122;0.247697317;48.61666667;5.899033833;1.62131365;24.24810088;1.821571667;14.53222228;1.746509467;24.54488307;1.544465167;11.5956648;1.467413883;9.154096617;1.1583965;5.352231267;1.05773775;0.00E+00;0.00E+00;6.041
67;0.00E+00;154.9833343;2.808387167;-0.672540033;10.05463487;12.50888842;1.303639317;16.30706072;32.37334177;0.111199767;0.520003217;3.286174383;40.70718793;0.1141053;48.36666667;5.8881557;1.59170215;24.26078115;1.811154867;14.48965198;1.749189683;24.43455578;1.535067567;11.53654955;1.460383183;9.116998517;1.182698283;5.2917785;1.1055815;0.00E+00;0.00E+00;6.041
68;0.00E+00;155.4056885;2.746521683;-0.671862767;10.07368385;12.52602275;1.30415935;16.33593548;32.30033253;0.1089172;0.5155817;3.255271467;40.59829062;0.025254233;48.11666667;5.865085017;1.509672867;24.22713747;1.8773235;14.41547063;1.775046233;24.43811548;1.501028833;11.45902045;1.45695915;8.999113967;1.210628933;5.18005475;1.038098767;0.00E+00;0.00E+00;6.041
69;0.00E+00;155.0743523;2.7646434;-0.672342683;10.05650277;12.51367332;1.3033328;16.30951502;32.38110815;0.109522167;0.507832917;3.302584167;40.7777129;0.168800317;48;5.880660617;1.753395017;24.16181438;1.89613885;14.4620923;1.801767683;24.52770142;1.497554183;11.55927682;1.42622435;9.35448445;1.1723294;5.399734233;1.05049025;0.00E+00;0.00E+00;6.041
70;0.00E+00;154.4889965;2.667202067;-0.67061165;10.03511822;12.4900788;1.302853383;16.27274783;32.45228267;0.1058767;0.526718733;3.324731233;40.86176285;0.233812967;48.98333333;5.87329665;1.818195417;24.11904338;1.868012767;14.43819018;1.775605467;24.67959143;1.515276333;11.67719663;1.4327197;9.296073267;1.1654625;5.434890867;1.109570083;0.00E+00;0.00E+00;6.041
71;0.00E+00;154.1381299;2.767071467;-0.67138385;10.0304268;12.47522575;1.301677117;16.23874138;32.26675535;0.1096586;0.541958867;3.328866233;41.13036023;0.2093057;49;5.895246767;1.753427917;24.20971368;1.869217717;14.4105402;1.75191585;24.99158975;1.50135845;11.80697283;1.434381567;9.30618075;1.15609795;5.451692817;1.07369615;0.00E+00;0.00E+00;6.041
72;0.00E+00;159.0990206;3.953359433;-0.6719198;10.19555957;12.66437025;1.3053174;16.53384535;32.63801582;0.148602067;0.496148217;3.459417317;40.27779498;0.150201717;48.53333333;5.807498967;1.85803835;23.84680932;1.825771317;14.17058863;1.741436617;24.39160008;1.475320533;11.44068353;1.399139083;9.003184317;1.102866567;5.339321283;1.03403;0.00E+00;0.00E+00;6.041
73;0.00E+00;158.4721436;2.985637217;-0.677147517;10.17367998;12.64869823;1.305635117;16.5147609;32.67983422;0.116843717;0.519975267;3.33359285;40.24629667;0.042824583;48;5.847219933;1.870091583;23.88655852;1.8248926;14.20893665;1.76869565;24.30065437;1.504932633;11.4767458;1.407314733;8.917881317;1.1154999;5.259806733;1.07880795;0.00E+00;0.00E+00;6.041
74;0.00E+00;373.415158;41.28824847;-0.667397;16.32485513;18.98658145;1.347875483;25.5893109;44.61612082;0.570227667;1.269216333;7.6724072;27.12361842;1.27033365;48.55;4.721520017;2.508719717;16.7673155;1.16921195;10.51787438;1.2180367;15.15967345;1.18677095;7.982686667;1.085338317;4.83987075;0.863143683;2.86706945;0.779485117;0.00E+00;0.00E+00;6.041
75;0.00E+00;489.9633127;11.12625055;-0.669088283;19.52658767;22.16481325;1.378904533;30.56322842;47.71798582;0.243156383;0.767615733;4.553976033;21.17763477;1.762201117;48.98333333;3.169575517;2.946558267;13.41876077;0.894664167;8.724239267;0.97354735;11.10902242;0.97133535;6.4129477;0.8587361;3.1683993;0.679465533;2.101837333;0.6428598;0.00E+00;0.00E+00;6.041
76;0.00E+00;486.5917013;7.632372033;-0.668829467;19.46235908;22.0895392;1.37894405;30.46030372;47.36102197;0.1725133;0.74772615;4.10268935;21.2139144;1.814588717;48.41666667;3.177881417;2.906587433;13.35680975;0.888971117;8.75383085;0.961598083;11.21118523;0.973368133;6.45140815;0.856455617;3.1961334;0.6872968;2.088280367;0.64739875;0.00E+00;0.00E+00;6.041
77;0.00E+00;321.4497915;9.50492735;-0.668850783;14.51047948;17.12759222;1.337101733;23.08802233;39.74347797;0.24896295;0.614677483;4.098776233;31.51392582;0.831721683;48.7;4.639373433;1.7690059;19.24692352;1.346909817;11.41245788;1.401045183;18.44337288;1.35194815;9.22200785;1.26425605;6.191180517;0.958234083;3.414893367;0.890594133;0.00E+00;0.00E+00;6.041
78;0.00E+00;251.2747138;35.63567997;-0.671577717;12.66019553;15.30259062;1.317751017;20.1383606;38.72270235;0.547758833;1.134441367;7.309441617;34.67458078;0.546279867;48.75;5.741550517;2.231687983;20.99234795;1.5137265;12.30600563;1.5523627;20.59432365;1.507794317;10.08250777;1.397497883;7.017692233;0.995057933;3.624543033;0.932780567;0.00E+00;0.00E+00;6.041
79;0.00E+00;446.7112248;7.194270867;-0.6680333;18.60896697;21.16788415;1.37554935;29.1177022;46.02294032;0.169223767;0.731991917;4.093994383;22.03513085;1.7135555;48.7;3.318458467;3.1029427;13.95757538;0.889638617;8.843067983;1.00031565;11.70001672;1.038914233;6.693376883;0.91682685;3.39026645;0.695487033;2.144599967;0.67912025;0.00E+00;0.00E+00;6.041
80;0.00E+00;439.5273241;6.868351183;-0.67303465;18.45225347;20.99804477;1.374605667;28.86413028;45.97075903;0.163687333;0.763558967;4.252042733;22.36050633;1.74843065;48.51666667;3.372024167;3.079826833;14.1184819;0.897840833;8.960985183;1.018248083;11.92157895;1.080512733;6.8425498;0.9585616;3.439436817;0.724933167;2.163472083;0.69891565;0.00E+00;0.00E+00;6.041
81;0.00E+00;430.6609967;11.05881683;-0.6712541;18.0012763;20.58581818;1.367490667;28.207544;45.22578122;0.274207267;0.7238297;4.533327833;23.59140037;1.5450928;48.56666667;3.570126883;2.681527717;14.81227585;0.970867067;9.214440867;1.085728317;12.91230445;1.111380917;7.166450533;0.9767485;3.732089517;0.745309083;2.290019783;0.692846467;0.00E+00;0.00E+00;6.041
82;0.00E+00;153.3414536;2.642703433;-0.669052283;10.04786187;12.4435065;1.303038417;16.2143557;31.71079762;0.10569485;0.50831785;3.25234035;40.72901728;0.0618872;48.55;5.883487783;1.746823567;24.32043555;1.802770217;14.10665738;1.814563633;24.79048057;1.63876995;11.55311412;1.554273517;8.828062467;1.153147767;4.924779967;0.993680533;0.00E+00;0.00E+00;6.041
83;0.00E+00;373.3394669;40.19087252;-0.667733967;16.28979088;18.93952948;1.348276533;25.53810095;44.20123742;0.552135633;1.234844083;7.211221267;27.1399414;1.412183617;48.65;4.5541543;2.823232267;16.72794052;1.194781833;10.40103598;1.24913015;15.1660976;1.1996826;8.081248267;1.063548867;4.919876817;0.8357478;2.965191283;0.7592773;0.00E+00;0.00E+00;6.041
84;0.00E+00;430.1479135;10.97218882;-0.676363117;17.98907898;20.56757332;1.367585967;28.18537492;45.36373937;0.2716263;0.734792867;4.436008;23.70800312;1.594436783;48.56666667;3.598453233;2.6619596;14.81423895;1.005905633;9.264145967;1.086840967;12.97632215;1.081038633;7.279131067;0.952622433;3.857829717;0.749592167;2.357273467;0.719931367;0.00E+00;0.00E+00;6.041
85;0.00E+00;152.0461098;2.6372176;-0.674455233;9.991342533;12.39179682;1.301574283;16.12887247;31.61205113;0.10505935;0.49374205;3.098273883;41.10360618;0.106828333;48.53333333;5.963533683;1.791177367;24.43381647;1.832736617;14.31955882;1.828681033;24.93639017;1.61415785;11.71078493;1.5125059;9.12385805;1.153740967;5.17886375;1.035674617;0.00E+00;0.00E+00;6.041
86;0.00E+00;150.646862;2.582748783;-0.66912925;9.924847467;12.33333482;1.300256867;16.03650665;31.60428977;0.103861517;0.492851733;3.074893683;41.43481067;0.2791889;48.53333333;5.949546817;1.645759083;24.57259843;1.805261967;14.62126628;1.767271933;24.99328842;1.55493055;11.86139208;1.461414433;9.330459833;1.155433483;5.4362724;1.06779555;0.00E+00;0.00E+00;6.041
87;0.00E+00;150.9999121;2.641982;-0.669963633;9.9377118;12.34756353;1.300416;16.0569676;31.80258272;0.105870583;0.555328717;3.348625217;41.35049682;0.204381067;48.5;5.95091335;1.643236533;24.474904;1.80909295;14.60983127;1.767006517;25.02978423;1.5549043;11.80103473;1.453141233;9.210903783;1.183614433;5.407344317;1.142735583;0.00E+00;0.00E+00;6.041
88;0.00E+00;151.0463796;2.626954867;-0.668744233;9.941480567;12.3496704;1.3002934;16.0582024;31.81456262;0.10563785;0.515640433;3.3090128;41.40621003;0.186227367;48.58333333;5.933880567;1.668279083;24.57867837;1.8220032;14.56468363;1.773541917;25.0447564;1.555372283;11.84421338;1.4740729;9.17262575;1.1683821;5.394209767;1.095974183;0.00E+00;0.00E+00;6.041
89;0.00E+00;168.7846131;2.676631733;-0.669486433;10.43648897;12.8904305;1.30540365;16.86382655;32.55349082;0.103268433;0.493117333;3.12770905;40.20905127;0.142580067;48.56666667;5.7679903;1.585635033;23.8207708;1.7752605;14.14979085;1.701616483;24.3314724;1.4817808;11.47319515;1.42243355;8.988701067;1.122108467;5.326293367;1.007561667;0.00E+00;0.00E+00;6.041
90;0.00E+00;273.8141429;4.927601933;-0.667961933;13.4042765;16.12300352;1.3345468;21.65681407;37.75522165;0.151167617;0.54266535;3.416948283;33.1373029;0.176132917;48.76666667;4.7415719;1.46116;19.42733813;1.480851933;11.44649973;1.435755033;20.40913905;1.207708083;9.36070675;1.150453833;7.3890625;0.910223217;4.3628402;0.878314333;0.00E+00;0.00E+00;6.041
91;0.00E+00;150.1906269;2.650918117;-0.6695355;9.918139233;12.31592745;1.300033233;16.0111261;31.63498323;0.106972683;0.523238967;3.1931526;41.45626243;0.126447833;48.46666667;5.963309117;1.834281617;24.52607772;1.8955407;14.49560317;1.800436883;25.06622008;1.513799617;11.88180343;1.43750955;9.39217685;1.164613317;5.55327315;1.095762867;0.00E+00;0.00E+00;6.041
92;0.00E+00;148.2749458;2.541972683;-0.668690983;9.8728167;12.23818805;1.2980428;15.88566893;31.13138602;0.103043833;0.502451367;3.163975467;41.87263663;0.08300525;48.55;5.999317383;1.91140945;24.81052305;1.895126233;14.53531688;1.809503317;25.38241657;1.533391067;12.00055128;1.4478521;9.404884417;1.137320617;5.5724278;1.074474033;0.00E+00;0.00E+00;6.041
93;0.00E+00;212.1656741;35.95808617;-0.668134717;11.68197085;14.19583652;1.307390467;18.5218812;36.3598127;0.502406017;1.128963967;6.920632;37.59498242;0.483424417;48.63333333;5.9572409;2.121733017;22.60555358;1.6688528;13.32454297;1.653126617;22.35544667;1.49455565;10.79025975;1.395867133;7.9424602;1.081701867;4.567590633;0.97973395;0.00E+00;0.00E+00;6.041
94;0.00E+00;415.5802329;6.511374883;-0.68730855;17.91559233;20.4179931;1.372433667;28.0227028;45.23898247;0.1597207;0.754426767;4.102883783;23.18174033;1.6350253;48.53333333;3.5343585;3.034347467;14.6175269;0.9532396;9.367514817;1.05879755;12.372008;1.081903133;7.075272167;0.945715417;3.578370167;0.755256083;2.266981467;0.724363083;0.00E+00;0.00E+00;6.041
95;0.00E+00;422.7067082;6.6286858;-0.678204867;18.07276588;20.5931024;1.373054033;28.27551547;45.41092375;0.160798933;0.743516133;4.040397433;23.00099598;1.7188432;48.61666667;3.460132783;3.145199867;14.5194808;0.95289285;9.2374234;1.0552096;12.27078052;1.06103625;7.034433683;0.92336685;3.520960117;0.74349295;2.254889867;0.687179583;0.00E+00;0.00E+00;6.041
96;0.00E+00;430.2974976;11.09575312;-0.684880183;18.03226457;20.61898292;1.367295;28.23979753;45.37751777;0.27640335;0.708866;4.433667383;23.58233587;1.6394301;48.53333333;3.616392383;2.64452;14.87892458;0.986894567;9.1899746;1.064798183;12.82444202;1.075737133;7.253562033;0.9570022;3.66275885;0.7320548;2.297489583;0.677733233;0.00E+00;0.00E+00;6.041
97;0.00E+00;152.2305876;2.71257915;-0.675123617;10.03749372;12.39783797;1.300161417;16.11919377;31.39701658;0.1087704;0.55966345;3.433965417;41.10791293;0.14161805;48.63333333;5.971323967;1.671779417;24.62350387;1.771771633;13.88115242;1.795069083;25.19717773;1.694659783;11.89771785;1.62731795;8.68607675;1.194342367;4.505974783;1.083944733;0.00E+00;0.00E+00;6.041
98;0.00E+00;377.2148053;41.55969585;-0.676500367;16.4242514;19.071549;1.34965835;25.73038357;44.46299273;0.556915483;1.253164483;7.330349083;26.81303237;1.505872467;48.58333333;4.557771333;2.9244007;16.57661947;1.153995217;10.06491545;1.214318833;15.05329995;1.1911301;8.129576383;1.082884883;4.693631033;0.8260378;2.739832867;0.777465217;0.00E+00;0.00E+00;6.041
99;0.00E+00;422.9142504;5.961282767;-0.67026455;18.0786929;20.59755422;1.372634217;28.27299398;45.21761193;0.144840567;0.707136467;3.946387667;22.92058172;1.777826533;48.56666667;3.426364117;3.074930033;14.43677807;0.955713083;8.986102283;1.039469;12.40110973;1.053401217;7.1072934;0.938833917;3.484744783;0.715213617;2.2225679;0.679990283;0.00E+00;0.00E+00;6.041
100;0.00E+00;420.01438;6.139553433;-0.670154333;18.01275943;20.52666595;1.372662283;28.17626302;45.13522652;0.14930395;0.7487884;4.033006933;22.9510144;1.61628855;48.63333333;3.431135283;3.0507404;14.4926836;0.970397417;9.139956133;1.057379567;12.32648493;1.049261083;7.038727717;0.933319767;3.454556633;0.742707583;2.21871515;0.714191383;0.00E+00;0.00E+00;6.041
101;0.00E+00;291.9043991;8.924781767;-0.667656733;13.93610287;16.43169313;1.3305717;22.04007958;38.13259252;0.2447307;0.595547483;4.183593733;32.73459348;0.92638345;48.51666667;4.81355925;1.973982633;19.95614472;1.432189333;11.71595827;1.45942735;19.3496446;1.376356617;9.51265035;1.278228833;6.267641917;0.9760865;3.57466105;0.920419933;0.00E+00;0.00E+00;6.041
102;0.00E+00;235.1705296;33.31907275;-0.66904055;12.28711003;14.8244106;1.3132486;19.4683413;37.30001103;0.5115281;1.165839533;7.009119683;36.24426687;0.724822333;48.6;5.829904783;2.269249767;21.88484523;1.6166403;12.90431447;1.6297235;21.51787407;1.466500317;10.37820995;1.361305433;7.486809;1.0594529;4.221497817;0.954517283;0.00E+00;0.00E+00;6.041
103;0.00E+00;417.7703488;6.880194217;-0.681887267;17.9669196;20.47370208;1.372880283;28.10802297;45.35982703;0.167951067;0.760625783;4.195137917;23.06010887;1.867057533;48.6;3.5003488;3.134289933;14.54179537;0.943831183;9.3205642;1.047658067;12.27600965;1.037339817;7.064742183;0.898055667;3.521470333;0.72585185;2.287670783;0.7191538;0.00E+00;0.00E+00;6.041
104;0.00E+00;277.0739747;8.549165667;-0.6914114;13.5375302;16.02082488;1.326629067;21.42722642;37.68636617;0.2402031;0.6359149;4.25521235;33.81602453;0.884842;48.58333333;5.09382785;2.04750785;20.46605253;1.462337267;12.15263453;1.488034783;19.96382495;1.370300767;9.866852617;1.281703117;6.725006383;1.006765783;3.966699683;0.95231905;0.00E+00;0.00E+00;6.041
105;0.00E+00;148.8523831;2.84022465;-0.693144983;9.883413083;12.26226853;1.297093033;15.90528422;31.14358835;0.115752567;0.526521867;3.24888465;42.0691789;0.228557317;48.56666667;6.209810617;1.641811483;25.0357514;1.830098;14.68793035;1.770566133;25.44374792;1.5494547;12.04225703;1.465650917;9.340461033;1.1607062;5.4859577;1.06612565;0.00E+00;0.00E+00;6.041
106;0.00E+00;148.7526983;2.859892617;-0.679786717;9.888451783;12.2573511;1.2976155;15.90532555;31.15264807;0.11560835;0.52601895;3.373554967;41.96420507;0.283886883;48.53333333;6.09923045;1.664757683;25.04089728;1.827519683;14.68532467;1.782600967;25.41413902;1.545773817;11.9020164;1.46901755;9.1862727;1.160640983;5.3622704;1.06303565;0.00E+00;0.00E+00;6.041
107;0.00E+00;149.1082852;2.789320517;-0.669485717;9.90361575;12.2697093;1.2978964;15.92479668;31.10375057;0.112367233;0.54840735;3.340558183;41.89286047;0.164133983;48.68333333;5.995979067;1.598078833;25.03412948;1.808916017;14.63611988;1.761266917;25.32717973;1.553667133;11.90377925;1.480544217;9.1531979;1.20755785;5.444793933;1.1377135;0.00E+00;0.00E+00;6.041
108;0.00E+00;148.8759347;2.85936175;-0.669288267;9.89626895;12.26048475;1.2984782;15.91994437;30.99551942;0.1152178;0.532007367;3.29621875;41.79607543;0.08628845;48.55;5.998552467;1.6870852;24.99394217;1.81058605;14.67126812;1.7509093;25.28382048;1.544089667;11.87877365;1.480574083;8.990750733;1.157389983;5.31073915;1.0952299;0.00E+00;0.00E+00;6.041
109;0.00E+00;148.2478519;2.876218667;-0.68026715;9.88053105;12.23761297;1.29909035;15.8977557;30.84112148;0.116801267;0.504461833;3.192658883;41.67503552;0.034430267;48.56666667;6.105019633;1.843746583;24.9174739;1.89929015;14.55782395;1.8171696;25.19554965;1.5215412;11.85124582;1.442248567;9.053447167;1.141956633;5.333785733;1.05107905;0.00E+00;0.00E+00;6.041
110;0.00E+00;147.8692004;2.793914467;-0.677309033;9.868151617;12.22131165;1.299183017;15.87769865;30.89154927;0.113190017;0.519439167;3.2444631;41.63828282;0.083752433;48.6;6.082909083;1.87265615;24.88826413;1.887758767;14.53830672;1.814514183;25.13370297;1.528496367;11.86216707;1.449033467;9.144143483;1.15580495;5.334300383;1.110155467;0.00E+00;0.00E+00;6.041
111;0.00E+00;147.9897153;2.7221647;-0.670526917;9.871626633;12.22539145;1.2989349;15.87997078;31.02011508;0.110925417;0.554023683;3.305240967;41.66215837;0.036736683;48.63333333;6.015087333;1.872533533;24.91643663;1.893270183;14.5538164;1.815348133;25.0634483;1.537507567;11.87680633;1.4669844;9.290319683;1.167945117;5.378588117;1.11678435;0.00E+00;0.00E+00;6.041
112;0.00E+00;147.9066555;2.66828285;-0.669831833;9.86926965;12.22223572;1.298815533;15.87440977;30.92825892;0.109319117;0.51071815;3.241925017;41.6955723;0.151629633;48.56666667;6.01573825;1.881165717;24.8469543;1.924923933;14.48183953;1.823626883;25.22748843;1.533800767;11.88828848;1.4581702;9.2877004;1.139778183;5.359369333;1.04877945;0.00E+00;0.00E+00;6.041
113;0.00E+00;151.0809105;2.890814967;-0.669618033;9.992071167;12.34961872;1.299560333;16.0490474;31.11469152;0.1164426;0.542849683;3.321569517;41.46780277;0.016653783;48.58333333;5.952329933;1.674072333;24.83705858;1.783086583;14.34371528;1.7682309;25.12036297;1.627178033;11.7411679;1.546491167;9.131082133;1.167059467;5.186759633;1.059704033;0.00E+00;0.00E+00;6.041
114;0.00E+00;160.3117142;3.833863817;-0.675731367;10.26803415;12.70969407;1.3052067;16.59127548;32.24378968;0.145685967;0.567446267;3.447180033;40.21434145;0.097837817;48.66666667;5.825903933;1.564931783;24.15661335;1.7295088;14.04267582;1.717673133;24.28928778;1.602290933;11.39454523;1.528623783;8.708432067;1.186411167;4.8833862;1.065702483;0.00E+00;0.00E+00;6.041
115;0.00E+00;368.7704254;34.40295617;-0.679405467;16.32509362;18.91979787;1.352197167;25.60257572;43.57604215;0.4923982;0.841269033;6.564310917;26.80826935;1.389308283;48.58333333;4.277094633;2.648750033;16.76556352;1.108773633;10.45863997;1.206464033;14.73889363;1.18762175;7.90369135;1.068744583;4.6686638;0.817422633;2.709234917;0.759650583;0.00E+00;0.00E+00;6.041
116;0.00E+00;450.5576175;6.6411216;-0.6739073;18.69068207;21.25756887;1.37596125;29.24966703;46.00382623;0.15654005;0.738177667;4.118653783;22.07824372;1.787984067;48.58333333;3.32630195;3.015368733;14.02825057;0.888560767;8.981913183;0.99462085;11.67149883;1.0274231;6.660876517;0.907089767;3.2538965;0.698687483;2.1741823;0.653864083;0.00E+00;0.00E+00;6.041
117;0.00E+00;450.4416568;6.616939617;-0.667614867;18.69113735;21.25453995;1.375800933;29.24209515;45.95803663;0.1556094;0.778621417;4.263583633;22.02886017;1.947042433;48.56666667;3.305743483;3.065358183;14.00617785;0.880861883;8.859736633;1.00194095;11.7252408;1.043150883;6.623775683;0.931984217;3.16913435;0.7163611;2.154024617;0.697857983;0.00E+00;0.00E+00;6.041
118;0.00E+00;450.3126725;6.636280383;-0.667225583;18.68815047;21.25093645;1.3754057;29.22873497;45.77237585;0.155557067;0.754911817;4.126866;22.01735508;1.942804633;48.48333333;3.2990961;3.04866865;13.96831865;0.857512517;8.7619135;0.986044733;11.8155244;1.04632755;6.6554718;0.935841183;3.154198417;0.6953524;2.16895825;0.669685067;0.00E+00;0.00E+00;6.041
119;0.00E+00;442.1833637;6.74475175;-0.6677415;18.49823733;21.05838915;1.373934817;28.93326235;45.49280652;0.15995005;0.718100983;4.08325975;22.29603935;1.907504217;48.73333333;3.334704233;3.082692967;14.13313247;0.872918267;8.713824733;1.010948967;12.02784273;1.080256017;6.751063883;0.967325917;3.3610077;0.698876783;2.261383283;0.666981383;0.00E+00;0.00E+00;6.041
120;0.00E+00;429.2459122;6.950317183;-0.670253733;18.20518313;20.7508458;1.372305633;28.47657403;45.182422;0.167142767;0.8053956;4.31773425;22.7286892;1.820706133;48.03333333;3.410652383;3.118146017;14.439773;0.88882585;8.84407095;1.011111467;12.3294329;1.07662815;6.790696183;0.9699708;3.319300117;0.729155317;2.36155885;0.7330435;0.00E+00;0.00E+00;6.041
121;0.00E+00;429.3625485;6.76121655;-0.669774383;18.20825668;20.7542585;1.372474117;28.48476588;45.40875548;0.163201;0.784404717;4.380288733;22.69162972;1.79455385;48.5;3.39317915;3.124365583;14.41672157;0.910598983;8.87160725;1.039940917;12.2763428;1.083741917;6.748563917;0.953545933;3.386159067;0.7368634;2.304818283;0.735014433;0.00E+00;0.00E+00;6.041
122;0.00E+00;424.4976287;7.24067815;-0.667004083;18.10662502;20.63707752;1.37248485;28.32415487;45.37912895;0.175313883;0.7448564;4.310197533;22.8499234;1.7686606;48.48333333;3.414026317;3.141127467;14.52019383;0.953998383;9.021458;1.046438383;12.29474455;1.037298867;6.866320317;0.909542267;3.37797555;0.731995217;2.2172198;0.702032183;0.00E+00;0.00E+00;6.041
123;0.00E+00;420.0953484;6.554434167;-0.6754177;18.0162531;20.5304312;1.372656317;28.1813284;45.3760822;0.159220267;0.765285;4.23295255;23.00061207;1.733911067;48.43333333;3.460564667;3.124443583;14.60231133;0.959435683;9.2093534;1.056907467;12.33164158;1.036205483;6.903612067;0.898795;3.33808705;0.738833183;2.2188398;0.694249683;0.00E+00;0.00E+00;6.041
124;0.00E+00;284.6663009;4.898908783;-0.6815907;13.71937877;16.20319243;1.330489517;21.74006777;37.65344605;0.14109155;0.604413983;3.620212717;33.49369043;0.732016333;48.51666667;4.933206017;1.9646556;20.28740587;1.45296575;11.953682;1.47618145;19.914024;1.366942533;9.630879317;1.249253467;6.5997036;1.004733117;3.891228417;0.9330158;0.00E+00;0.00E+00;6.041
